project,fn,representative_type_base,n_type_contexts,source_visibility_any_pub,reduction_status,raw_pub,raw_concrete,raw_abstract,all_reasons,type_bases_sample,source_paths_sample
atmosphere,get_entry_1g_l3,PageTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,PageTable,kernel/verified/pagetable/pagetable_impl_base.rs
atmosphere,get_entry_2m_l2,PageTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,PageTable,kernel/verified/pagetable/pagetable_impl_base.rs
atmosphere,get_entry_l1,PageTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,PageTable,kernel/verified/pagetable/pagetable_impl_base.rs
atmosphere,get_entry_l2,PageTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,PageTable,kernel/verified/pagetable/pagetable_impl_base.rs
atmosphere,get_entry_l3,PageTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,PageTable,kernel/verified/pagetable/pagetable_impl_base.rs
atmosphere,get_entry_l4,PageTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,PageTable,kernel/verified/pagetable/pagetable_impl_base.rs
atmosphere,get_head,StaticLinkedList,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,StaticLinkedList,kernel/verified/slinkedlist/spec_impl_u.rs
atmosphere,get_ioid,RootTable,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,RootTable,kernel/verified/memory_manager/root_table.rs
atmosphere,get_iommu_table_l1_entry,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_iommu_table_l2_entry,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_iommu_table_l3_entry,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_iommu_table_l4_entry,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_is_cpu_running,ProcessManager,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ProcessManager,kernel/verified/process_manager/spec_proof.rs
atmosphere,get_next,StaticLinkedList,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,failed (A),included_in_pub_eval_raw:1,StaticLinkedList,kernel/verified/slinkedlist/impl_t.rs
atmosphere,get_owning_proc_by_thread_ptr,ProcessManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,ProcessManager,kernel/verified/process_manager/spec_proof.rs
atmosphere,get_page_reference_counter,PageAllocator,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,PageAllocator,kernel/verified/allocator/page_allocator_spec_impl.rs
atmosphere,get_pagetable_l1_entry,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_pagetable_l2_entry,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_pagetable_l3_entry,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_pagetable_l4_entry,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_payload_as_endpoint,IPCPayLoad,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,IPCPayLoad,kernel/verified/process_manager/thread.rs
atmosphere,get_payload_as_message,IPCPayLoad,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,IPCPayLoad,kernel/verified/process_manager/thread.rs
atmosphere,get_payload_as_page_fault,IPCPayLoad,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,IPCPayLoad,kernel/verified/process_manager/thread.rs
atmosphere,get_payload_as_pci,IPCPayLoad,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,IPCPayLoad,kernel/verified/process_manager/thread.rs
atmosphere,get_payload_as_va_range,IPCPayLoad,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,IPCPayLoad,kernel/verified/process_manager/thread.rs
atmosphere,get_pci_binding,MemoryManager,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,get_prev,StaticLinkedList,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,failed (A),included_in_pub_eval_raw:1,StaticLinkedList,kernel/verified/slinkedlist/impl_t.rs
atmosphere,get_proc,ProcessManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,ProcessManager,kernel/verified/process_manager/spec_proof.rs
atmosphere,get_proc_by_thread_ptr,ProcessManager,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ProcessManager,kernel/verified/process_manager/spec_proof.rs
atmosphere,get_proc_ptr_by_cpu_id,ProcessManager,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ProcessManager,kernel/verified/process_manager/spec_proof.rs
atmosphere,get_thread,ProcessManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,ProcessManager,kernel/verified/process_manager/spec_proof.rs
atmosphere,get_thread_ptr_by_cpu_id,ProcessManager,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ProcessManager,kernel/verified/process_manager/spec_proof.rs
atmosphere,get_value,StaticLinkedList,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,failed (A),included_in_pub_eval_raw:1,StaticLinkedList,kernel/verified/slinkedlist/impl_t.rs
atmosphere,helper_kernel_kill_proc_non_root,Kernel,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,Kernel,kernel/verified/kernel/kernel_kill_proc.rs
atmosphere,helper_kernel_kill_proc_root,Kernel,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,Kernel,kernel/verified/kernel/kernel_kill_proc.rs
atmosphere,index,VaRange4K,2,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:1,PageMap;VaRange4K,kernel/verified/pagetable/pagemap.rs;kernel/verified/va_range.rs
atmosphere,init,ArraySet,6,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:3 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:3,ArraySet;PCIBitMap;PageMap;PcidAllocator;RootTable;StaticLinkedList,kernel/verified/array_set.rs;kernel/verified/memory_manager/pci_bitmap.rs;kernel/verified/memory_manager/root_table.rs
atmosphere,init2none,Array,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,Array,kernel/verified/array.rs
atmosphere,init2zero,Array,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,Array,kernel/verified/array.rs
atmosphere,insert,ArraySet,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ArraySet,kernel/verified/array_set.rs
atmosphere,iommu_table_array_create_iommu_table_l2_entry_t,Array,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,Array,kernel/verified/memory_manager/mmu_util.rs
atmosphere,iommu_table_array_create_iommu_table_l3_entry_t,Array,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,Array,kernel/verified/memory_manager/mmu_util.rs
atmosphere,iommu_table_array_create_iommu_table_l4_entry_t,Array,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,Array,kernel/verified/memory_manager/mmu_util.rs
atmosphere,iommu_table_array_map_4k_page_t,Array,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Array,kernel/verified/memory_manager/mmu_util.rs
atmosphere,iommu_table_map_4k_page,MemoryManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,MemoryManager,kernel/verified/memory_manager/spec_impl.rs
atmosphere,is_error,SyscallReturnStruct,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,SyscallReturnStruct,kernel/verified/define.rs
atmosphere,is_none,TrapFrameOption,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,TrapFrameOption,kernel/verified/trap.rs
atmosphere,is_receive,EndpointState,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,EndpointState,kernel/verified/define.rs
atmosphere,is_send,EndpointState,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,EndpointState,kernel/verified/define.rs
atmosphere,is_some,TrapFrameOption,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,TrapFrameOption,kernel/verified/trap.rs
atmosphere,kernel_drop_endpoint,Kernel,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,Kernel,kernel/verified/kernel/kernel_drop_endpoint.rs
atmosphere,kernel_kill_proc_recursive_non_root,Kernel,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Kernel,kernel/verified/kernel/kernel_kill_proc.rs
atmosphere,kernel_kill_thread,Kernel,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,Kernel,kernel/verified/kernel/kernel_kill_thread.rs
atmosphere,kernel_proc_kill_all_threads,Kernel,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,Kernel,kernel/verified/kernel/kernel_kill_thread.rs
atmosphere,kill_blocked_thread,ProcessManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,ProcessManager,kernel/verified/process_manager/impl_kill_thread.rs
atmosphere,kill_container_none_root,ProcessManager,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ProcessManager,kernel/verified/process_manager/impl_kill_container.rs
atmosphere,kill_process_none_root,ProcessManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,ProcessManager,kernel/verified/process_manager/impl_kill_proc.rs
atmosphere,kill_process_root,ProcessManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,ProcessManager,kernel/verified/process_manager/impl_kill_proc.rs
atmosphere,kill_running_thread,ProcessManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,ProcessManager,kernel/verified/process_manager/impl_kill_thread.rs
atmosphere,kill_scheduled_thread,ProcessManager,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,ProcessManager,kernel/verified/process_manager/impl_kill_thread.rs
atmosphere,len,ArrayVec,3,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,failed (B-trigger),included_in_pub_eval_raw:2 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:1,ArraySet;ArrayVec;StaticLinkedList,kernel/verified/array_set.rs;kernel/verified/array_vec.rs;kernel/verified/slinkedlist/spec_impl_u.rs
atmosphere,map_2m_page,PageTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,PageTable,kernel/verified/pagetable/pagetable_impl_base.rs
atmosphere,map_4k_page,PageTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,PageTable,kernel/verified/pagetable/pagetable_impl_base.rs
atmosphere,map_entry_to_page_entry,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,kernel/verified/pagetable/entry.rs
atmosphere,merge_4k_pages_to_2m_page,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,,kernel/verified/allocator/page_allocator_util_t.rs
atmosphere,merged_4k_to_2m,PageAllocator,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,PageAllocator,kernel/verified/allocator/page_allocator_spec_impl.rs
atmosphere,mmu_man_init,MMUManager,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,MMUManager,kernel/verified/memory_manager/mmu_init.rs
atmosphere,new,Array,10,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:3 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:7,Array;ArraySet;ArrayVec;MMUManager;PCIBitMap;PageTable;PcidAllocator;Registers,kernel/verified/array.rs;kernel/verified/array_set.rs;kernel/verified/array_vec.rs
