project,fn,representative_type_base,source_visibility_any_pub,source_paths_sample,content_check_class,explanation,unverified_definition_files_sample,unverified_mention_only_files_sample,verified_definition_files_sample,verified_mention_only_files_sample
storage,padding_needed,,yes,storage_node/src/pmem/pmcopy_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,inv_L_active_metadata_set_after_crash.rs;inv_L_active_metadata_types_equal_implies_metadata_types_set.rs;inv_L_flushing_metadata_maintains_invariants.rs;inv_L_header_bytes_equal_implies_active_metadata_bytes_equal.rs;inv_L_if_view_differs_only_in_log_area_parts_not_accessed_by_recovery_then_recover_state_matches.rs;inv_L_invariant_imply_crash_recover_for_one_log.rs;inv_L_invariants_imply_crash_recover.rs;inv_L_metadata_consistent_with_info_after_cdb_update.rs,,log_inv/inv_L_active_metadata_set_after_crash.rs;log_inv/inv_L_active_metadata_types_equal_implies_metadata_types_set.rs;log_inv/inv_L_flushing_metadata_maintains_invariants.rs;log_inv/inv_L_header_bytes_equal_implies_active_metadata_bytes_equal.rs;log_inv/inv_L_if_view_differs_only_in_log_area_parts_not_accessed_by_recovery_then_recover_state_matches.rs;log_inv/inv_L_invariant_imply_crash_recover_for_one_log.rs;log_inv/inv_L_invariants_imply_crash_recover.rs;log_inv/inv_L_metadata_consistent_with_info_after_cdb_update.rs,
storage,read,LogImpl,yes,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_read.rs,,log_logimpl/logimpl_read.rs,
storage,read_absolute_aligned,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,subregion_read_absolute_aligned.rs;subregion_read_absolute_aligned2.rs;subregion_read_absolute_aligned3.rs;subregion_read_relative_aligned.rs,,pmem_subregion/subregion_read_absolute_aligned.rs;pmem_subregion/subregion_read_absolute_aligned2.rs;pmem_subregion/subregion_read_absolute_aligned3.rs;pmem_subregion/subregion_read_relative_aligned.rs,
storage,read_absolute_unaligned,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,subregion_read_absolute_unaligned.rs;subregion_read_absolute_unaligned2.rs;subregion_read_absolute_unaligned3.rs;subregion_read_relative_unaligned.rs,,pmem_subregion/subregion_read_absolute_unaligned.rs;pmem_subregion/subregion_read_absolute_unaligned2.rs;pmem_subregion/subregion_read_absolute_unaligned3.rs;pmem_subregion/subregion_read_relative_unaligned.rs,
storage,read_aligned,,no,storage_node/src/pmem/pmemspec_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,start_read_cdb.rs;start_read_log_variables.rs;subregion_read_absolute_aligned.rs;subregion_read_absolute_aligned2.rs;subregion_read_absolute_aligned3.rs,,log_start/start_read_cdb.rs;log_start/start_read_log_variables.rs;pmem_subregion/subregion_read_absolute_aligned.rs;pmem_subregion/subregion_read_absolute_aligned2.rs;pmem_subregion/subregion_read_absolute_aligned3.rs,
storage,read_item,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,read_list_entry_at_index,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,read_logs_variables,,yes,storage_node/src/multilog/start_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,read_relative_aligned,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,subregion_read_relative_aligned.rs,,pmem_subregion/subregion_read_relative_aligned.rs,
storage,read_relative_unaligned,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,subregion_read_relative_unaligned.rs,,pmem_subregion/subregion_read_relative_unaligned.rs,
storage,read_unaligned,,no,storage_node/src/pmem/pmemspec_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_read.rs;subregion_read_absolute_unaligned.rs;subregion_read_absolute_unaligned2.rs;subregion_read_absolute_unaligned3.rs,,log_logimpl/logimpl_read.rs;pmem_subregion/subregion_read_absolute_unaligned.rs;pmem_subregion/subregion_read_absolute_unaligned2.rs;pmem_subregion/subregion_read_absolute_unaligned3.rs,
storage,remove,,no,storage_node/src/kv/volatile/volatileimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,restore,KvStore,yes,storage_node/src/kv/kvimpl_t.rs;storage_node/src/pmem/linux_pmemfile_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,serialize_and_write_absolute,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,subregion_serialize_and_write_absolute.rs;subregion_serialize_and_write_absolute3.rs,,pmem_subregion/subregion_serialize_and_write_absolute.rs;pmem_subregion/subregion_serialize_and_write_absolute3.rs,
storage,serialize_and_write_relative,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_update_inactive_log_metadata.rs;subregion_serialize_and_write_relative.rs;subregion_serialize_and_write_relative3.rs,,log_logimpl/logimpl_update_inactive_log_metadata.rs;pmem_subregion/subregion_serialize_and_write_relative.rs;pmem_subregion/subregion_serialize_and_write_relative3.rs,
storage,setup,LogImpl,yes,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_setup.rs,,log_logimpl/logimpl_setup.rs,
storage,start,LogImpl,yes,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_start.rs;logimpl_tentatively_append.rs;logimpl_tentatively_append_to_log.rs;logimpl_update_inactive_log_metadata.rs;logimpl_update_log_metadata.rs;start_read_log_variables.rs;subregion_new.rs;subregion_new3.rs,inv_L_flushing_metadata_maintains_invariants.rs;inv_L_if_view_differs_only_in_log_area_parts_not_accessed_by_recovery_then_recover_state_matches.rs;inv_L_invariant_imply_crash_recover_for_one_log.rs;inv_L_invariants_imply_crash_recover.rs;inv_L_updating_inactive_crc_maintains_invariants.rs;inv_L_updating_inactive_metadata_maintains_invariants.rs;logimpl_L_read_of_continuous_range.rs;logimpl_advance_head.rs,log_logimpl/logimpl_start.rs;log_logimpl/logimpl_tentatively_append.rs;log_logimpl/logimpl_tentatively_append_to_log.rs;log_logimpl/logimpl_update_inactive_log_metadata.rs;log_logimpl/logimpl_update_log_metadata.rs;log_start/start_read_log_variables.rs;pmem_subregion/subregion_new.rs;pmem_subregion/subregion_new3.rs,log_inv/inv_L_flushing_metadata_maintains_invariants.rs;log_inv/inv_L_if_view_differs_only_in_log_area_parts_not_accessed_by_recovery_then_recover_state_matches.rs;log_inv/inv_L_invariant_imply_crash_recover_for_one_log.rs;log_inv/inv_L_invariants_imply_crash_recover.rs;log_inv/inv_L_updating_inactive_crc_maintains_invariants.rs;log_inv/inv_L_updating_inactive_metadata_maintains_invariants.rs;log_logimpl/logimpl_L_read_of_continuous_range.rs;log_logimpl/logimpl_advance_head.rs
storage,tentatively_append,LogImpl,yes,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,append_L_tentatively_append.rs;append_L_tentatively_append_wrapping.rs;logimpl_tentatively_append.rs;logimpl_tentatively_append_to_log.rs,,log_append/append_L_tentatively_append.rs;log_append/append_L_tentatively_append_wrapping.rs;log_logimpl/logimpl_tentatively_append.rs;log_logimpl/logimpl_tentatively_append_to_log.rs,
storage,tentatively_append_to_log,UntrustedLogImpl,no,storage_node/src/log/logimpl_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_tentatively_append.rs;logimpl_tentatively_append_to_log.rs,,log_logimpl/logimpl_tentatively_append.rs;log_logimpl/logimpl_tentatively_append_to_log.rs,
storage,trim_list,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,trim_list_and_update_item,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_append_to_list,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_append_to_list_and_update_item,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_contains_key,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_create,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_delete,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_get_keys,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_new,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_read_item,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_read_list_entry_at_index,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_trim_list,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_trim_list_and_update_item,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_update_entry_at_index_and_item,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_update_item,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,untrusted_update_list_entry_at_index,UntrustedKvStoreImpl,yes,storage_node/src/kv/kvimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,update_entry_at_index_and_item,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,update_inactive_log_metadata,UntrustedLogImpl,no,storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_update_inactive_log_metadata.rs;logimpl_update_log_metadata.rs,,log_logimpl/logimpl_update_inactive_log_metadata.rs;log_logimpl/logimpl_update_log_metadata.rs,
storage,update_item,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,update_item_and_append,,no,storage_node/src/kv/durable/durableimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,update_list_entry_at_index,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,update_log_metadata,UntrustedMultiLogImpl,no,storage_node/src/multilog/multilogimpl_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_advance_head.rs;logimpl_commit.rs;logimpl_update_log_metadata.rs,,log_logimpl/logimpl_advance_head.rs;log_logimpl/logimpl_commit.rs;log_logimpl/logimpl_update_log_metadata.rs,
storage,write_absolute,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,subregion_write_absolute.rs;subregion_write_absolute3.rs,,pmem_subregion/subregion_write_absolute.rs;pmem_subregion/subregion_write_absolute3.rs,
storage,write_relative,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_tentatively_append_to_log.rs;subregion_write_relative.rs;subregion_write_relative3.rs,,log_logimpl/logimpl_tentatively_append_to_log.rs;pmem_subregion/subregion_write_relative.rs;pmem_subregion/subregion_write_relative3.rs,
storage,write_setup_metadata_to_all_regions,,yes,storage_node/src/multilog/setup_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,write_setup_metadata_to_first_region,,no,storage_node/src/multilog/setup_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,write_setup_metadata_to_single_region,,no,storage_node/src/multilog/setup_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,and_then,Variable,yes,vest/src/regular/bytes.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,apply,,no,vest/src/regular/modifier.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,as_byte_slice,,no,vest/src/buf_traits.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,as_u32,u24,yes,vest/src/regular/uints.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,as_usize,VarInt,yes,vest/src/bitcoin/varint.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,btc_varint_inner,,no,vest/src/bitcoin/varint.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,clone,,no,vest/src/buf_traits.rs;vest/src/regular/clone.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,compare,,no,vest/src/utils.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,eq,,no,vest/src/regular/uints.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,ex_from,,no,vest/src/utils.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,ex_from_be_bytes,,no,vest/src/regular/uints.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,ex_from_le_bytes,,no,vest/src/regular/uints.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,ex_into,,no,vest/src/utils.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,ex_to_be_bytes,,no,vest/src/regular/uints.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,ex_to_le_bytes,,no,vest/src/regular/uints.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,ex_try_from,,no,vest/src/utils.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,ex_try_into,,no,vest/src/utils.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,exec_parse_rec_helper,UnsignedLEB128,no,vest/src/regular/leb128-rec.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,exec_serialize_rec_helper,UnsignedLEB128,no,vest/src/regular/leb128-rec.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,init_vec_u8,,yes,vest/src/utils.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,utils__init_vec_u8.rs,,utils/utils__init_vec_u8.rs,
vest,len,,no,vest/src/buf_traits.rs,mentioned_in_unverified_files_only,"Function name appears in unverified task files, but not as a fn definition/signature.",,properties__SecureSpecBombinator__corollary_parse_surjective.rs;properties__SecureSpecBombinator__corollary_serialize_injective.rs;properties__SecureSpecBombinator__corollary_serialize_injective_contraposition.rs;properties__SecureSpecBombinator__lemma_serialize_productive.rs;regular__leb128__impl2__lemma_parse_high_8_bits_set_until_last.rs;regular__leb128__impl2__lemma_spec_parse_low_7_bits.rs;regular__leb128__impl2__lemma_spec_parse_non_zero.rs;regular__leb128__impl2__lemma_spec_serialize_length.rs,,properties/properties__SecureSpecBombinator__corollary_parse_surjective.rs;properties/properties__SecureSpecBombinator__corollary_serialize_injective.rs;properties/properties__SecureSpecBombinator__corollary_serialize_injective_contraposition.rs;properties/properties__SecureSpecBombinator__lemma_serialize_productive.rs;regular/regular__leb128__impl2__lemma_parse_high_8_bits_set_until_last.rs;regular/regular__leb128__impl2__lemma_spec_parse_low_7_bits.rs;regular/regular__leb128__impl2__lemma_spec_parse_non_zero.rs;regular/regular__leb128__impl2__lemma_spec_serialize_length.rs
vest,length,,no,vest/src/properties.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,new,Repeat,yes,vest/src/regular/repetition.rs;vest/src/regular/sequence.rs;vest/src/regular/tag.rs,mentioned_in_unverified_files_only,"Function name appears in unverified task files, but not as a fn definition/signature.",,utils__init_vec_u8.rs,,utils/utils__init_vec_u8.rs
vest,parse,,no,vest/src/properties.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,rev_apply,,no,vest/src/regular/modifier.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,serialize,,no,vest/src/properties.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,set_byte,,no,vest/src/buf_traits.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,set_byte_range,,no,vest/src/buf_traits.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
vest,subrange,,no,vest/src/buf_traits.rs,mentioned_in_verified_files_only,"Function name appears in verified task files only, but not as a fn definition/signature.",,,,utils/utils__set_range.rs
vest,vec_u8_extend_from_slice,,yes,vest/src/utils.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
